data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC,acc * sf
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",6019.0,0.9935568143223943,0.9900829327182068,1.0115017435031888,0.9994919599302522,1.0225102995911577,1.0865711083468712,0.9247401182589686,0.9871208834987061,1.0066480267099558,0.09155368189890546,-0.051133690121035476,0.27048401728893784,1.9762720610550666,0.46432494603958596,1.1243284975252616,0.37675389564014755,1.1778729619112722,0.353871334124074,inf,0.3767538956401471,0.37517281549926274,0.3767538956401471,0.3767538956401471,0.37517281549926274,0.3731982442266511,1.1243284975252616,0.4643249460395899,4.181510105168501e+18,0.4226107689250944,0.22395191734551956,0.1241208027021657,0.22931651102722037,0.2944531145751154,-0.8446153520209668
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",6021.0,0.9950009233013867,0.9928451647425937,1.008152011879522,0.9992510537487818,1.0162641644890629,1.0751172314465,0.9266298032203998,0.9899513772043604,1.0053149780641755,0.27168221642748197,-0.1800043705778782,0.34203249929316654,1.9593419886181298,0.4812516102607427,1.0474183264091033,0.4091977826532585,1.1628135610988541,0.3879509486519523,inf,0.40919778265325796,0.41159942006656713,0.40919778265325796,0.40919778265325796,0.41159942006656713,0.3994761659909744,1.0474183264091033,0.48125161026074953,4.181510105168501e+18,0.4212298827736936,0.22157262070335784,0.12550168885356647,0.2316958076693821,0.29693514810281635,-0.9294543091088409
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",6022.0,0.993721595994414,0.9907273878337106,1.0101347336163105,0.9991382447355976,1.0203944266944007,1.0812683976581374,0.9273146321403379,0.9884509483254791,1.0042620183196178,0.16967073694867463,-0.031501894749367536,0.26734105072457415,1.5626217591337999,0.4874507937699297,1.1565787488614692,0.41160739571953314,1.1681185828393734,0.3910526614556569,inf,0.4116073957195328,0.4147310923929039,0.4116073957195328,0.41160739571953386,0.4147310923929039,0.40173442488373956,1.1565787488614692,0.48745079376993317,4.181510105168501e+18,0.4221637194516193,0.22337075303000198,0.12456785217564076,0.22989767534273794,0.2949443686522499,-0.9309968937700912
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",6012.0,0.9946582683429568,0.9917411353690179,1.0109667078682079,1.0000293876229769,1.0201980551836858,1.0870140805679,0.918255959037854,0.9897020321018498,1.0046741297542758,0.07027627578969205,-0.18056454100333466,0.19963226032409648,1.942198765794184,0.4557615620054761,1.3242837273442265,0.3489745286419344,1.1869777633861727,0.32918672249352593,inf,0.3489745286419347,0.34923020274100064,0.3489745286419347,0.3489745286419346,0.34923020274100064,0.34330166324422084,1.3242837273442265,0.45576156200548257,4.181510105168501e+18,0.42223326048082654,0.22287403139280748,0.12449831114643355,0.23039439697993244,0.296346333096629,-0.7722407924046775
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",6016.0,0.9939919430704804,0.9907007725089234,1.0115846250625602,0.9997074282742295,1.0219548136431724,1.0911278569169494,0.9163582004307929,0.988777974805337,1.004465782660121,0.05880180698870869,0.03406869773724334,0.2151358888271035,2.6216965386053506,0.38830299061621487,1.3033314259085627,0.392691420705708,1.1943135507589238,0.3720167801904577,inf,0.39269142070570795,0.39453687542501,0.39269142070570795,0.39269142070570856,0.39453687542501,0.3862041254710489,1.3033314259085627,0.388302990616217,4.181510105168501e+18,0.42265050665606996,0.22370852374329425,0.12408106497119016,0.22955990462944564,0.29543806900726727,-0.8855463950273847
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",6020.0,0.9930538033108759,0.9910173132771934,1.0071913771004333,0.9978540662887756,1.0171797448374558,1.0859302288458264,0.9120139549190098,0.9863574872765247,1.0064164673057259,0.04563625006686982,0.23924514787190698,0.2295005762233771,2.227783641708381,0.36629236008487664,0.826952882503176,0.32999572299580304,1.1936562125246521,0.31231414918805045,inf,0.32999572299580265,0.33315073901893916,0.32999572299580265,0.3299957229958028,0.33315073901893916,0.3199177604732085,0.826952882503176,0.3662923600848784,4.181510105168501e+18,0.42093184979137693,0.222556129545003,0.12579972183588317,0.23071229882773692,0.29424769254426103,-0.7235051809292785
Compas Dataset,,['race'],FairBalance Bias Mitigation,{},6025.0,0.9846697148074203,1.0079287614184518,0.9311252260914675,0.9697065758289455,0.9256355264494052,0.9482213195624009,0.8923488025671866,0.9883946391376303,0.9782187486956667,0.6844782097215704,0.3560683504967986,0.8365530939110557,0.7805270468793412,0.9884147960466542,1.6022768423101732,0.9095813544007662,1.0709979464373367,0.9881181419759406,6.223475255877436,0.9095813544007675,0.979902764308814,0.9095813544007675,0.909581354400769,0.979902764308814,0.8069571974015213,1.6022768423101732,0.9884147960466586,4.181510105168501e+18,0.38928074706934235,0.1965775879197298,0.15745082455791773,0.25669084045301016,0.2851629862394841,-2.2197151450902783
Compas Dataset,,['race'],FairMask Bias Mitigation,{},6026.0,0.9992122567995023,1.0001051318242054,0.9987122089481425,0.9990792931256008,0.9991913623293227,0.9974964257930513,1.0021417811592301,0.9990785988455742,0.9998973786570712,1.1529002434792146,0.6586163751202702,1.0552090368576605,0.44960756106290456,1.168819943289515,1.486270438106141,1.064303918862128,0.9955634330682263,1.0729039626724644,0.0,1.064303918862128,1.0651578318760433,1.064303918862128,1.0643039188621288,1.0651578318760433,1.0673153706277205,1.486270438106141,1.1688199432895205,4.181510105168501e+18,0.417395191734552,0.21496125571229882,0.12933637989270813,0.23830717266044107,0.30232327907501133,-2.6363987111726033
Compas Dataset,,['race'],LFR,{'c': 'LFR'},6023.0,1.00135428713814,1.010253381178243,0.9720080801564771,0.9920933971551348,0.9648330822614124,1.0108498253584537,0.8951993696362406,1.0021991039688547,1.0005176067841066,0.36036378424604665,0.33204139373799635,0.46630561518614133,1.159450736241213,0.5063116457567008,0.7877718263519835,0.490850758759036,1.1317773353149603,0.49368279469911147,inf,0.4908507587590355,0.5149824620950916,0.4908507587590355,0.4908507587590356,0.5149824620950916,0.442518603351183,0.7877718263519835,0.506311645756704,4.181510105168501e+18,0.4047834293661832,0.20119213192926685,0.14194814226107688,0.25207629644347307,0.3032539204825072,-1.1478669802315347
Compas Dataset,,['race'],No Bias Mitigation,{},6027.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.181510105168501e+18,0.41825452016689846,0.21524438704549972,0.12847705146036162,0.2380240413272402,0.30332586485045177,-2.4699999999999998
Compas Dataset,,['race'],Reweighing Bias Mitigation,{},6024.0,0.9872342087050264,0.9889909477646859,0.9913800829881039,0.9898437729034837,1.00296244703987,1.03768418625437,0.9506011726357044,0.9875913665459152,0.9869520348344876,0.5713298451925791,0.3358343664348112,0.6808029871138706,0.7775266126734347,0.7074176006352925,1.1400654460665791,0.7177809010119152,1.0967704970261483,0.7061456761987841,5.949335622646092,0.717780901011916,0.7184437142996526,0.717780901011916,0.7177809010119162,0.7184437142996526,0.7135155048464237,1.1400654460665791,0.7074176006352931,4.181510105168501e+18,0.4145638784025432,0.22022153785018875,0.13216769322471686,0.23304689052255115,0.28569216248603524,-1.728614577876274
