data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,sex|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC,acc * sf
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",5935.0,0.9892075185244067,0.9868779661239898,1.008021288395908,0.9961275003876817,1.0226000062069387,0.9023719201709556,1.060357734111178,0.987409710362413,0.9899605205404258,0.18209654053504462,-0.2317767370549891,0.3175179561001806,1.833387085769346,0.43841357587643187,0.7271195987028647,0.3802864008653551,0.852990479891672,0.41279060191583766,inf,0.38028640086535476,0.3884611635361528,0.38028640086535476,0.38028640086535376,0.3884611635361528,0.357259840093774,0.7271195987028647,0.4384135758764325,4.546222995665016e+18,0.4247913769123783,0.22113053844625474,0.125452016689847,0.22862606795152,0.2962660246609031,-0.8515247633464925
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",5937.0,0.9893790835618631,0.9864947685208557,1.009385218232184,0.9964418986773106,1.0244063277744826,0.9183986420475901,1.0575475516586608,0.9924533210518177,0.9888814255565951,0.20827717649161745,0.15258132930417873,0.4050528063869368,1.5434191209037909,0.4808306307572883,0.5957145748236892,0.445346894095386,0.8702944336987456,0.47620084932741263,inf,0.44534689409538536,0.45102834130472547,0.44534689409538536,0.44534689409538486,0.45102834130472547,0.42589656885662347,0.5957145748236892,0.48083063075728866,4.546222995665016e+18,0.4254867872044506,0.22166699781442478,0.12475660639777468,0.2280896085833499,0.29682956588672527,-1.0199875026211491
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",5938.0,0.9882920469013432,0.9880729759176851,1.0013149608055834,0.9934258457662295,1.0146098597030027,0.9041284738138317,1.0492845578376793,0.9890060084861515,0.9884211289166367,0.20702834242004473,-0.02140844745493867,0.373820928515179,2.3273976899735933,0.4417692330555551,0.6611540485973237,0.4094709649951133,0.8634603469941323,0.44444184114863833,inf,0.40947096499511254,0.4193344753710612,0.40947096499511254,0.4094709649951123,0.4193344753710612,0.383394716972597,0.6611540485973237,0.44176923305555527,4.546222995665016e+18,0.4222084243989668,0.21911881581561693,0.1280349692032585,0.23063779058215778,0.29579207812273434,-0.9268733002283602
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",5928.0,0.9873997536464598,0.9869365644351132,1.001335743758329,0.9928896553715479,1.015784424850746,0.8885185711286199,1.0555892551342545,0.9846376316327647,0.9883316947306584,-0.003192210568819051,-0.23459292864796275,0.27653174061886904,2.369459308445109,0.4129052678094047,0.6904797033907338,0.3448558942410503,0.8435000858144011,0.37867743106926444,inf,0.34485589424104945,0.35395825544385257,0.34485589424104945,0.344855894241049,0.35395825544385257,0.32047961155363114,0.6904797033907338,0.4129052678094048,4.546222995665016e+18,0.42223326048082654,0.2197297834293662,0.12801013312139878,0.23002682296840848,0.29421908302104666,-0.7582897730871857
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",5932.0,0.9866038738169406,0.9856423311156541,1.0031452095878808,0.9931007318347771,1.018934370017038,0.8875601715694619,1.0598885283205617,0.9845492051630582,0.9874158940617322,0.022400894437387662,-0.19070547065535112,0.2502508411449486,1.697484616574516,0.38498359007392935,0.6053176199728295,0.3252967598108538,0.8391201122114718,0.35898216303202596,inf,0.3252967598108532,0.33413938518398495,0.3252967598108532,0.3252967598108529,0.33413938518398495,0.30081922555312146,0.6053176199728295,0.3849835900739295,4.546222995665016e+18,0.4228690641764355,0.22088217762765747,0.1273743294257898,0.22887442877011724,0.293184906958191,-0.7093609666845808
Compas Dataset,,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",5936.0,0.9902888417218646,0.9882243254277782,1.0077737113934446,0.996605096415364,1.0210526769529142,0.8895595252207134,1.0621028268894988,0.9911366886890259,0.9903305845534044,-0.06552702744418834,-0.32189750593814354,0.2561509888163959,2.134180178537622,0.43364717829048627,0.7684818019574198,0.33411051018478366,0.8394162500106261,0.36554969135468673,inf,0.33411051018478305,0.3412291193195225,0.33411051018478305,0.3341105101847824,0.3412291193195225,0.3131705923019655,0.7684818019574198,0.43364717829048643,4.546222995665016e+18,0.4247367375322869,0.2204053248559507,0.12550665606993838,0.229351281541824,0.2977813458561266,-0.7330998877006456
Compas Dataset,,['sex'],FairBalance Bias Mitigation,{},5941.0,0.983898966032377,1.009325542993521,0.9283533213458717,0.9687973968936171,0.9215795876502828,0.8587015134887725,0.9418802632266365,0.9709782056811379,0.9871409240657181,0.5178520160556325,0.373650108134317,0.6208683707206379,3.5164097177041085,0.6855110254879703,0.8175520966950067,0.6526251132054354,0.9123333776789683,0.7232923658139704,1.731340239957622,0.6526251132054353,0.7094649020072624,0.6526251132054353,0.6526251132054347,0.7094649020072624,0.5575880698073347,0.8175520966950067,0.6855110254879706,4.546222995665016e+18,0.3912924696999801,0.1913123385654679,0.15895092390224516,0.25844426783230673,0.292663811099718,-1.5516339230889704
Compas Dataset,,['sex'],FairMask Bias Mitigation,{},5942.0,0.997825497647849,0.9989537306828346,0.9977097851988688,0.9979096503357359,0.9997034627693214,0.948412447097455,1.016073426626584,0.99548873920061,0.9984674141734816,0.6797012750002965,0.6456681604906604,0.7182954393981286,0.44306579969144105,0.7175789496511012,0.780172882102036,0.7290092895976552,0.9347966391361343,0.7614188282801169,0.0,0.7290092895976548,0.7420879005144678,0.7290092895976548,0.7290092895976545,0.7420879005144678,0.6941849784965514,0.780172882102036,0.7175789496511015,4.546222995665016e+18,0.4206089807272005,0.21121100735148024,0.12963441287502483,0.23854559904629444,0.30845582430457436,-1.7628744756066095
Compas Dataset,,['sex'],LFR,{'c': 'LFR'},5939.0,1.0054134874529272,1.0129214403299553,0.9791684941686315,0.996743743753807,0.9701472047868933,0.8582499325516186,1.005209593007996,0.9944311194715494,1.0082580272249617,0.03383974377093289,-0.3426003576988181,0.32446102601527527,1.237402616161957,0.4758825967794933,0.8653171314449614,0.39292609508787535,0.8567612933160176,0.444334458289649,inf,0.3929260950878746,0.41981972466859285,0.3929260950878746,0.39292609508787407,0.41981972466859285,0.3378035921348034,0.8653171314449614,0.47588259677949346,4.546222995665016e+18,0.4109080071527916,0.19691039141665012,0.13933538644943375,0.2528462149811246,0.3161183297184377,-0.8955479089883359
Compas Dataset,,['sex'],No Bias Mitigation,{},5943.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.546222995665016e+18,0.4219004569839062,0.21106695807669382,0.12834293661831908,0.2386896483210809,0.31139836947090593,-2.4699999999999998
Compas Dataset,,['sex'],Reweighing Bias Mitigation,{},5940.0,0.9898762160021152,0.9912395786780361,0.9936723447540873,0.9922616297178213,1.0032575612867443,0.9273909516269218,1.0275708250001152,0.9870265821287886,0.9906947216631127,0.5311651701675348,0.34256171382511297,0.611261996949543,2.193032251502047,0.6346215226435341,0.7596058592200752,0.6314236567932684,0.9053751880159728,0.6595812264635099,1.667293263733492,0.6314236567932681,0.6417582302085623,0.6314236567932681,0.6314236567932674,0.6417582302085623,0.5983529089465405,0.7596058592200752,0.6346215226435341,4.546222995665016e+18,0.4189946354063183,0.21513014106894496,0.131248758195907,0.23462646532882972,0.2966372718978169,-1.5043641143960518
