data,ML method,sensitive attrs,bias mitigation,other,index,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TPR,FPR,FNR,TNR,MCC,acc * sf
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",3269.394866897989,0.02251463833190811,0.022572046358770758,0.051482469406398196,0.024386182432040486,0.06320098890936356,0.07668129304447666,0.06522260975693658,0.026071973626677163,0.04097064612874905,1.5647102334122631,5.6321585574560755,0.5167211482503404,21.070882679098922,1.4967831598236718,5.518621983354913,0.4449408058280244,0.0790834808884802,0.4416970454654538,,0.444940805828026,0.4377725564862289,0.444940805828026,0.4449408058280259,0.4377725564862289,0.46042272214923097,5.518621983354913,1.4967831598237031,2.5770594384049085e+18,0.044250061279462585,0.04122107236590524,0.04052128660383305,0.04082916001987525,0.059262453508103816,1.146055350192597
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",3269.394866897989,0.020814718667963177,0.021058677354389647,0.054828367694888414,0.025496643087536193,0.06583411413780461,0.07791865846413093,0.06677658175136626,0.024901334850711734,0.03806182526486093,1.979238621090962,6.663202897172334,0.40559862766881083,20.66953838444436,1.9388213097777407,6.58253546907622,0.3374504467345279,0.07379016673209307,0.34807066833943884,,0.33745044673452823,0.34362168196347964,0.33745044673452823,0.3374504467345298,0.34362168196347964,0.33606192330793627,6.58253546907622,1.9388213097778422,2.5770594384049085e+18,0.044840004024318106,0.04256656458467915,0.04193598231286469,0.04160278588068683,0.060587863934543414,0.8735733815166046
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",3269.394866897989,0.021178721366620922,0.02119862845229305,0.0504962471539609,0.023475330582928444,0.06166821822591907,0.07428760365449232,0.061411793170238434,0.027126959491034785,0.03447830440766122,1.3862685152562704,6.141532567317056,0.7510673861493268,18.55665435097252,1.3084998356203768,6.031330638212627,0.6824966919858766,0.07022595554316884,0.7066013180697907,,0.6824966919858827,0.7199131850473313,0.6824966919858827,0.6824966919858889,0.7199131850473313,0.6397773428714837,6.031330638212627,1.308499835620404,2.5770594384049085e+18,0.04513150926780391,0.04168496747918301,0.04201430856674858,0.04174608052689455,0.060139456330980424,1.7197818924895838
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",3269.394866897989,0.022042954203875732,0.02121371638135016,0.053864613583053056,0.02517086433233952,0.0646376419897622,0.07788243116452949,0.06770550651204339,0.026403296129126095,0.03993998952944661,1.8470007058839855,9.61499167851219,0.6082100068389625,24.170692557244955,1.7910625202900126,9.524745258440038,0.5363726070307759,0.08079242110315153,0.5517870251007588,,0.536372607030783,0.5488682276969182,0.536372607030783,0.5363726070307832,0.5488682276969182,0.5240179093051556,9.524745258440038,1.7910625202900934,2.5770594384049085e+18,0.043270574470553644,0.042010938160049374,0.04106300635143841,0.040662704552694905,0.05810953508943968,1.3546119219839052
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",3269.394866897989,0.022821279698485936,0.022557983364696336,0.053784080826183835,0.02524552852168645,0.06519366344163009,0.07794492874731145,0.06959997427853966,0.02814254184114272,0.0407315948329167,0.9180482077155345,7.282807394802545,0.8533470074202649,32.149980463758844,0.8336443590692945,7.164892682192059,0.7873316916568924,0.08400395592409655,0.7979810107464643,,0.787331691656898,0.790066661691477,0.787331691656898,0.7873316916569023,0.790066661691477,0.79922867474612,7.164892682192059,0.8336443590693126,2.5770594384049085e+18,0.04467359212821503,0.04230207404731418,0.04170127635438931,0.04125102791295389,0.059359579840064534,2.000562216412168
Compas Dataset,,['race'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",3269.394866897989,0.021757095791527424,0.02188490747974558,0.05296851562180604,0.024720963339796516,0.06446974533793176,0.0765729501314451,0.06634469511376813,0.026620051378245066,0.03849265578989761,1.034957831853696,3.1014887700945466,0.6059114216275903,26.2997007834837,0.9688017631824669,2.998395210409042,0.5574051120083908,0.07804775793212129,0.5895127567125622,,0.5574051120083963,0.5811509816775902,0.5574051120083963,0.5574051120083966,0.5811509816775902,0.5289242130654535,2.998395210409042,0.9688017631824796,2.5770594384049085e+18,0.04545618164493626,0.042458514383571205,0.04224720634014606,0.0417614165598725,0.06087557391218533,1.434992436841043
Compas Dataset,,['race'],FairBalance Bias Mitigation,{},3269.394866897989,0.03404924105278348,0.0386628144346787,0.05287515429111973,0.029518943747016968,0.07091311835781283,0.08531880388546416,0.08928545772119093,0.03319428631327208,0.05039409650845103,1.8279278305273805,8.327024697875546,1.8023119054170222,6.848742781154825,1.682570756483642,8.178635984994777,1.766452374763912,0.12560392648558033,2.0000338523547447,10.9568062056146,1.7664523747639373,1.8571640281099473,1.7664523747639373,1.7664523747639416,1.8571640281099473,1.6610187433854047,8.178635984994777,1.6825707564836754,2.5770594384049085e+18,0.04565533273943708,0.04417090292181641,0.04325599446659481,0.045136833934438715,0.06488955490501004,4.583163278880769
Compas Dataset,,['race'],FairMask Bias Mitigation,{},3269.394866897989,0.013330048869866896,0.016087025263023132,0.039904686187867106,0.017102633247257942,0.05023673836936439,0.05890222754773066,0.04673299242595858,0.01671063928757362,0.022783332205583786,1.4550823455574902,4.380360136465209,0.38065596595074724,7.409434943142306,1.4422798157489425,4.172046000281194,0.3543348021115736,0.04026282684447601,0.3648433079536079,0.0,0.3543348021115736,0.34435607022190534,0.3543348021115736,0.3543348021115775,0.34435607022190534,0.3869076308817267,4.172046000281194,1.4422798157490238,2.5770594384049085e+18,0.042873855032091845,0.040609615786152214,0.04029983170596125,0.0405395561664246,0.05881079256191149,0.9299825157557557
Compas Dataset,,['race'],LFR,{'c': 'LFR'},3269.394866897989,0.03063979224259157,0.03884266729798937,0.06250203907110152,0.025036187771496157,0.08639749692340852,0.10004129898204238,0.0849351222809709,0.032808566921548356,0.04526902479654553,1.1103278890789599,2.8392284693664998,0.36703985705944436,12.784203136853032,1.0516107780528154,2.74755458319155,0.3333774284669547,0.08195320136223683,0.3438836498808043,,0.3333774284669542,0.33350857248242777,0.3333774284669542,0.33337742846695456,0.33350857248242777,0.35011239551836076,2.74755458319155,1.0516107780528476,2.5770594384049085e+18,0.031159446683709256,0.021629213644483555,0.028063810741673998,0.02091483223230653,0.05866804719519695,0.8633130523554416
Compas Dataset,,['race'],No Bias Mitigation,{},3269.394866897989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5770594384049085e+18,0.04284271710965999,0.03961487293069754,0.040023932948133806,0.03986563094695612,0.058691825912175706,0.0
Compas Dataset,,['race'],Reweighing Bias Mitigation,{},3269.394866897989,0.02947899657279579,0.02672244526277863,0.04022891667047418,0.02597624003833467,0.046486197761961216,0.06548273944151135,0.06379484540381061,0.02947171805658096,0.041222113066338766,0.8047746585850785,3.775497157341968,1.0614956272221547,5.31405479756477,0.687762057051696,3.6142993695065786,1.0367598021957691,0.10230465788917781,1.0528830158074638,10.356846449526955,1.0367598021957833,1.0117287293538555,1.0367598021957833,1.0367598021957836,1.0117287293538555,1.080378879686533,3.6142993695065786,0.6877620570516999,2.5770594384049085e+18,0.045167514171791726,0.038025862145117925,0.042562965061634116,0.03794319487494929,0.05836938056447356,2.7258588266231385
