time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,race|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,race|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,race|[SPD] Statistical Parity Difference,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|race|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|[SF] Statistical Parity Subgroup Fairness,id,[DF] Differential Fairness,VAR|[DF] Differential Fairness
2024-01-24 17:37:38.356624,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6717663421418637,0.7021857923497268,0.6692708333333334,0.0032504624231637,-0.013186046331073,-0.1160389064563903,0.0813743218806509,0.0224914875505426,-0.0433115766571919,0.0426331181928196,0.0875292532444507,0.0169142353098203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-418901828,0.2507315078330387,0.0
2024-01-24 17:37:38.199285,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6981919332406119,0.6992840095465394,0.7630208333333334,0.0741607370175105,-0.1555428981851143,-0.0204539086578874,-0.1194351158184793,0.105102149393488,-0.198503351229954,0.1570349761526233,0.3835084745762711,0.0500908192300773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-418901828,0.3723008836548273,0.0
2024-01-24 17:37:37.893138,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6926286509040334,0.6899766899766899,0.7708333333333334,0.2025193845341854,-0.1502871376912272,0.0771724772845534,-0.1067768879703781,0.2220951266226856,-0.1904147805032108,0.2849099099099098,0.356474182104848,0.0579250659140631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-418901828,0.5273214691521838,0.0
2024-01-24 17:37:37.853992,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6620305980528511,0.6613272311212814,0.7526041666666666,-0.031559089046531,0.0478801516062089,-0.1301284873714125,0.1061741152157065,-0.0113721004469035,0.0153788118047514,0.0190033783783782,0.0250944800732937,0.0066504049628501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-418901828,0.2480612792771599,0.0
2024-01-24 17:27:04.730804,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6648122392211405,0.6651270207852193,0.75,-0.0116614708811113,0.0176286252469774,-0.1268062282351999,0.0578661844484629,0.0049478612470739,-0.0181334877355511,0.0081607581607582,0.0304113700564971,0.0137708647267395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-418901828,0.3886013020561595,0.0
2024-01-24 16:17:51.247588,3,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4483078349559573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003279851972499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883292,0.0,0.0
2024-01-24 16:17:51.234404,3,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6759388038942976,0.687414793416098,0.7572192446142939,0.0304313801530739,3.758484724007231e-05,0.0074477587883312,0.0197423952621525,0.0688788691130816,-0.0262429478619794,0.1025671423328561,0.0447005285002848,0.0148115621874764,0.0001250900293574,0.0005906093960214,6.873171012426887e-06,0.0012279164471965,0.0013502504826775,0.0003593778355138,0.0012527097673379,0.0009132396579772,0.000539341798023,0.0017295182800769,0.0016044941539048,8.071101802325583e-05,1614883292,0.1597792532660978,0.00696161297582
2024-01-24 16:17:51.220176,3,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6759388038942976,0.7159292144451914,0.6842411475654773,0.0014704337136973,0.0119051926865355,-0.0057651144732016,0.0164912606193831,0.0455743856488337,-0.0193781997484743,0.0791139603906868,0.0933496264110514,0.0129597139178132,2.4502170698885413e-05,0.0002101327303639,4.774514048001824e-05,0.0015839848901355,0.0051232924374885,0.0002284393057169,0.0063474824750209,0.0008202300348402,0.0032087198874878,0.0022946258637225,0.0059929836385564,0.0001287722860433,1614883292,0.1811577822790935,0.0028719801472128
2024-01-24 16:17:51.206413,3,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6833565136764025,0.6946912175490064,0.7609237947240999,0.0854248683658955,-0.1746382201775444,0.0768678538882191,-0.147428960897338,0.1295958100527524,-0.2011294137082216,0.1818707500869698,0.377988100688446,0.0508245947631123,1.2036154027523003e-05,0.0002730457773542,0.000344839009394,0.0018327520360827,0.0021713337807002,0.0004164369800037,0.0015440478480797,0.001136980257942,0.0009608587318303,0.0018571474667948,0.0059049983726419,0.0001124314778996,1614883292,0.4518613257630026,0.0063225826254857
2024-01-24 16:17:51.191608,3,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6773296244784422,0.6863658960974397,0.7649288249440968,0.2116293314173682,-0.1399580930188317,0.1657225455678971,-0.1045082515556505,0.2424552527847926,-0.1639030149154705,0.2990752203513609,0.2979393199027156,0.0566225821032276,2.70813465619265e-05,0.000366283442663,0.0001580113334836,0.000831658783018,0.0042561088848972,0.0001488271100061,0.0032413911642004,0.0004782927288647,0.002498404298285,0.0005490044530962,0.0112409529814881,0.000141570720535,1614883292,0.5291565640330278,0.0056096662437388
2024-01-24 16:17:51.169583,3,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6689847009735744,0.6906233267398587,0.7252414793935212,-0.0171968034406159,0.001594865804899,-0.0120649314313813,-0.0089594523391928,0.0278504558529605,-0.028766461251813,0.0652026935744994,0.0901910137614261,0.0121337328476745,0.0001895694259334,0.0006769333274736,6.52737068812096e-06,0.0023087678716977,0.0038455049099532,8.033799748010082e-05,0.0020891113807701,0.0015837162258438,0.0022393446577726,0.0017686379008498,0.0020244144951998,6.242601398503347e-05,1614883292,0.1660786737257081,0.0042604655992474
2024-01-24 16:17:51.153483,3,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6708391284191005,0.6808888226461551,0.7594222768368137,0.02456979384304,-0.0181894765663469,0.0094270222697202,-0.0080517040841952,0.0630541566064752,-0.0454345218515368,0.09070446200785,0.1186147101728549,0.0212246829709268,0.0003254060213869,0.0008769393448963,9.472596589779348e-05,0.0035687243451261,0.0065576893793681,0.0010128630067597,0.0023816858098414,0.0028930671572846,0.0041633813553607,0.0057268918669193,0.0053268993498699,0.0002169451209035,1614883292,0.2110622139942775,0.0064101156012432
2024-01-24 16:17:51.139390,1,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4297635605006954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883291,0.0,0.0
2024-01-24 16:17:51.110228,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6801112656467315,0.7054794520547946,0.7536585365853659,0.008339183834796,0.0112597652376114,-0.0116482628602209,0.0240838228936191,0.0499786791080342,-0.0213476290097629,0.0769334723348391,0.0354562696355924,0.0097589566717798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883291,0.0963168502138748,0.0
2024-01-24 16:17:51.010252,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6689847009735744,0.7227979274611399,0.6804878048780488,0.0014266837117659,0.0334200964437337,-0.0271343926743873,0.0220492866407263,0.0401334437003034,-0.0043322873082287,0.0704907921402766,0.0080914315484428,0.0036443754944763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883291,0.110693861633189,0.0
2024-01-24 16:17:50.909460,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6870653685674548,0.7107061503416856,0.7609756097560976,0.0691693450331432,-0.1404662969742009,0.0754780500942634,-0.1415019963886981,0.1204003311009105,-0.1759501394700139,0.1700499521734509,0.3187021394173837,0.0439007971587798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883291,0.4157630913131049,0.0
2024-01-24 16:17:50.795770,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6842837273991655,0.7046979865771812,0.7682926829268293,0.1774782152017879,-0.12104806642554,0.1488015082143818,-0.1089748480455736,0.2148644242104999,-0.1530160390516038,0.270058955200353,0.268057294688941,0.0499979688990078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883291,0.4863806585270582,0.0
2024-01-24 16:17:50.761000,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6662030598052852,0.7014218009478673,0.7219512195121951,-0.0266791990938205,0.0005671901022517,-0.0119175868569889,-0.0160728363978535,0.0233651892542704,-0.0358786610878661,0.0385666376847596,0.0623976714571585,0.0059095366961917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883291,0.1570618900347167,0.0
2024-01-24 16:11:00.032406,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6828929068150209,0.7013274336283186,0.7731707317073171,0.0117132215572031,-0.0094872167685951,-0.0093590088876919,-0.0282037588057272,0.0529761456844005,-0.0485878661087865,0.0788883908561182,0.0793271283408758,0.0162565454647448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883291,0.1186148185652353,0.0
2024-01-24 16:06:03.788228,1,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4728789986091794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883290,0.0,0.0
2024-01-24 16:06:03.740672,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6606397774687065,0.6530612244897959,0.7598944591029023,0.0030609998534724,0.0383687604616463,0.0006993521790341,0.0607565011820331,0.0451333830799365,-0.0005651812995637,0.0695422535211266,0.0009217386294897,0.007242325823418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883290,0.1053605156578263,0.0
2024-01-24 16:06:03.633867,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6787204450625869,0.6957671957671958,0.6939313984168866,-0.0472516745002564,0.086808527306028,0.0053371613663132,0.1111702127659574,0.0135365171159406,0.0412405729525424,0.0252347417840373,0.0764996887592962,0.0063002818394424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883290,0.1922216409756234,0.0
2024-01-24 16:06:03.512481,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6842837273991655,0.6719457013574661,0.783641160949868,0.0430457342158801,-0.1429265340952444,0.0525986454652531,-0.1025413711583924,0.0936712993190933,-0.1826418693371483,0.1360035211267605,0.328755364806867,0.0427672493669735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883290,0.3776794176199727,0.0
2024-01-24 16:06:03.364776,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6717663421418637,0.6599552572706935,0.7783641160949868,0.2093977892651642,-0.0712084293579791,0.1712676678445229,-0.0326536643026005,0.2441470012125735,-0.1088592168706616,0.2997251803503951,0.1856336119268125,0.0465392940666704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883290,0.4666269036364688,0.0
2024-01-24 16:06:03.268968,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6536856745479833,0.6547619047619048,0.7255936675461742,-0.070728368866271,0.0780525334050415,-0.02311542991755,0.0502364066193853,-0.0184917451730248,0.0324184461046644,0.0324680641991483,0.0545168332417541,0.0072094413311642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883290,0.0910275180123241,0.0
2024-01-24 15:59:31.765632,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6453407510431154,0.6390134529147982,0.7519788918205804,-0.0413145601918384,0.0763519467168116,-0.0166004122497055,0.0591903073286051,0.0027982464322358,0.0351207191932037,0.004495055439017,0.0555982720778404,0.0061900220712974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883290,0.2006706954621512,0.0
2024-01-24 15:53:27.209579,1,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4422809457579972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883289,0.0,0.0
2024-01-24 15:53:27.097917,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6870653685674548,0.7037037037037037,0.7581047381546134,0.0798939567709535,-0.0495157711575376,0.0332921870461806,-0.0256131382891946,0.111524545151274,-0.0568160332766117,0.1612257011426027,0.0977235772357723,0.0274334040672313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883289,0.2776603939265924,0.0
2024-01-24 15:53:26.751185,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6801112656467315,0.7292225201072386,0.6783042394014963,0.0502362919295826,-0.084513045690155,0.0045018878884692,-0.0837457175485344,0.0830531961302573,-0.0950428848897368,0.1416163472477464,0.1954577589254154,0.028934484419521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883289,0.240557844228468,0.0
2024-01-24 15:53:26.383202,1,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6787204450625869,0.7014218009478673,0.7381546134663342,0.1440595258486632,-0.2405218294631879,0.1025268661051409,-0.1982435151449235,0.1747157997382534,-0.2447962323175028,0.239558776960698,0.4865067978410875,0.0658057377635837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883289,0.5621414683559303,0.0
2024-01-24 15:53:26.020074,1,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6759388038942976,0.6944444444444444,0.7481296758104738,0.2480119897851527,-0.2276177832729761,0.1770984606447865,-0.1718962423187775,0.2683543329313044,-0.2298337888241461,0.3274415255033347,0.4401270530923933,0.0733304833440046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883289,0.6344621299355563,0.0
2024-01-24 15:53:25.922062,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6870653685674548,0.7156862745098039,0.7281795511221946,0.0458171576382438,-0.0738351260925961,-0.001161777519605,-0.0610419272391102,0.078677923477636,-0.0828391687722374,0.1245733788395904,0.1536585365853657,0.0232822205156675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883289,0.2501466131300836,0.0
2024-01-24 15:35:16.577723,1,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6842837273991655,0.7023255813953488,0.7531172069825436,0.1033107201637553,-0.1214331596472573,0.0542404879465582,-0.0551416607754635,0.1333880777027893,-0.1228364186390278,0.1887299397284148,0.2209187300998485,0.0412274813767382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1614883289,0.313901127955446,0.0
2024-01-24 04:45:02.249817,3,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4617524339360222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003920347311821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556015,0.0,0.0
2024-01-24 04:45:02.234921,3,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6722299490032452,0.6730569461661898,0.7610015753340291,-0.0255266581399702,0.0045655953526813,-0.0031283447695619,-0.0106505183432854,0.0136550373271893,-0.0362755925023997,0.0395038035902493,0.0615307091285558,0.0163455270320198,0.0001809721730566,0.0001657804564998,0.0001668444185782,0.0007589114679859,0.0004952554075399,0.0012291143876006,0.0030447439968634,0.0006147868580536,0.0008530606537102,0.0004748537596192,0.0024982390940018,2.0874642898756875e-05,624556015,0.2291204388962549,0.0013783219653477
2024-01-24 04:45:02.221078,3,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.674547983310153,0.7021055278760797,0.6880286052423257,-0.0526605891133995,0.005265815415088,-0.0321106703444059,-0.0004223047341731,-0.0116219548141138,-0.0342388590775989,0.0399615992440293,0.0816584962766336,0.0146361782287896,0.0005893416847047,0.0001036300571935,0.0003727111174086,0.0002449753999024,0.0021867426572998,0.0025647880425708,0.0078176791153049,0.0003172446802427,0.0023679127396125,9.696701883898732e-05,0.0072296812798761,8.224682440815982e-05,624556015,0.2360050234030983,0.0021732008576739
2024-01-24 04:45:02.205757,3,Compas Dataset,FairMask Bias Mitigation,LogisticRegression,DecisionTreeRegressor,"['sex', 'race']",{},0.6912378303198888,0.6903084269571048,0.7741899692928716,0.076850384618113,-0.1514666560510091,0.0884132012923143,-0.1718202511890875,0.117625523045775,-0.1937403448953289,0.1686764468662127,0.3660993480077623,0.0507704320699885,0.000352057505305,5.1988321392369685e-05,0.0003832321541041,6.023642287316904e-05,0.0035301658781255,0.0029583526971945,0.0080034261898618,3.895304324307059e-05,0.0035169534944207,0.0001039294753558,0.0151421038764193,0.0001017054153872,624556015,0.3807517708457156,0.0051028964747459
2024-01-24 04:45:02.189055,3,Compas Dataset,No Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6903106165971256,0.684762479072381,0.7882672521406032,0.2005357516544242,-0.1409056681588362,0.2085345567402475,-0.1252048694424813,0.2395131410073019,-0.1774195680393787,0.295022377706766,0.3217542527619765,0.0592430247800768,0.0004930524524845,7.302695768384262e-05,0.0007617214199892,0.0004612855776747,0.0035670938801354,0.0024156393476124,0.0059336607185252,0.000219986803386,0.002516025574999,0.0002152967892939,0.009774641241025,6.59082538808372e-05,624556015,0.4981761152762691,0.0011895388725702
2024-01-24 04:45:02.172383,3,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7, 8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6578581363004172,0.65871137709273,0.7569107894173858,-0.0745570977877825,0.0144717648779906,-0.0416768753881948,-0.0225947163569347,-0.0363616570456266,-0.0248819307306127,0.063679927532869,0.0795434191272055,0.0145858842994603,0.0001947277776595,2.6332833379254733e-05,0.0004429234736892,0.0009731986222688,0.0027815466664943,0.0013938828841928,0.0053811278905462,0.0010053955465044,0.0023532037503498,0.0032899617202867,0.002038953466286,5.867013631276224e-05,624556015,0.2210709141956093,0.0005136617530539
2024-01-24 04:45:02.153461,3,Compas Dataset,FYP VAE,LogisticRegression,,"['sex', 'race']","{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=10, mask_values=None vae_layers=(75, 60, 30, 15), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.11, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 8}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}""}",0.6573945294390356,0.6570841801178879,0.7613739966879809,-0.0409411175123652,-0.0020909177607496,-0.0092422073445634,-0.029840009258417,-0.0030499416041521,-0.039676176176899,0.0577693342582497,0.0665222645128114,0.0180690613024967,0.000142284535111,8.678373038776108e-05,0.0005021214673935,0.0014360173379819,0.0008672353610765,0.0039848950362068,0.0035607907849689,0.0016018454901082,0.001040672945681,0.0007971406190726,0.0030954096512008,2.048100203301687e-05,624556015,0.2439799851930235,0.0010355243495141
2024-01-24 04:45:02.135482,1,Compas Dataset,LFR,LogisticRegression,,"['sex', 'race']",{'c': 'LFR'},0.4339360222531293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556014,0.0,0.0
2024-01-24 04:45:02.098553,1,Compas Dataset,Reweighing Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6620305980528511,0.6855203619909502,0.7444717444717445,-0.0624619675456389,-0.0184819996511566,0.0326149425287355,-0.0876945187828327,-0.0164508967547207,-0.0771361423535336,0.0273520933994153,0.1314171314171313,0.0224272237170695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556014,0.215019472075867,0.0
2024-01-24 04:45:01.959256,1,Compas Dataset,FairBalance Bias Mitigation,LogisticRegression,,"['sex', 'race']",{},0.6411682892906815,0.6915167095115681,0.6609336609336609,-0.0665744027496056,-0.0486732810132675,0.0219109195402298,-0.1107394191693923,-0.0238718850557509,-0.1018297800906496,0.0457544463568559,0.2019038743176675,0.0271200341998719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624556014,0.2536561761756037,0.0
