time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|sex|[AOD] Average Odds Difference,VAR|sex|[EOD] Equal Opportunity Difference,VAR|sex|[A_AOD] Absolute Average Odds Difference,VAR|sex|[A_EOD] Absolute Equal Opportunity Difference,VAR|sex|[SPD] Statistical Parity Difference,VAR|[SF] Statistical Parity Subgroup Fairness,id,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|sex|[DI_FM] Disparate Impact the way it was implemented in FairMask
2024-02-15 00:28:52.162614,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.7992017193736567,0.6618357487922706,0.3477157360406091,0.0622885630196821,0.124932484204444,0.0622885630196821,0.124932484204444,-0.0397731971948073,0.0087946426340979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.283278666486768e+18,,
2024-02-14 23:46:59.239832,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6578581363004172,0.674074074074074,0.7054263565891473,0.0777818234493548,0.115650172612198,0.0777818234493548,0.115650172612198,0.1105524356797701,0.016374542760479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.122420417273198e+18,,
2024-02-14 23:46:59.207974,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.655076495132128,0.6733167082294265,0.6976744186046512,0.0453597696567703,0.0935804701627486,0.0453597696567703,0.0935804701627486,0.0797832049105393,0.0118171390104862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.122420417273198e+18,,
2024-02-14 23:46:59.178099,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6592489568845619,0.7028571428571428,0.6356589147286822,0.0578512175093101,0.0919776426105539,0.0578512175093101,0.0919776426105539,0.0912498367506856,0.0135155263162985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.122420417273198e+18,,
2024-02-14 23:36:14.955062,1.0,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.72,0.775,0.8611111111111112,0.1031746031746031,0.111111111111111,0.1031746031746031,0.111111111111111,0.1066666666666666,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251621881184299e+18,,
2024-02-14 23:36:14.923560,1.0,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.7,0.7625,0.8472222222222222,-0.0066137566137566,0.1296296296296296,0.0066137566137566,0.1296296296296296,0.0533333333333333,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251621881184299e+18,,
2024-02-14 23:36:14.874188,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.62,0.7125,0.7916666666666666,0.0515873015873015,0.0555555555555555,0.0515873015873015,0.0555555555555555,0.0533333333333333,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.251621881184299e+18,,
2024-02-14 23:33:59.174980,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.8363524715996316,0.6838440111420613,0.616060225846926,-0.0824967401101819,-0.0785204160844589,0.0824967401101819,0.0785204160844589,-0.191415513886357,0.0425628690063554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970442912896573e+18,,
2024-02-14 23:33:59.146813,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8326680994780473,0.6745152354570637,0.6110414052697616,-0.0659474140254111,-0.0417378253894322,0.0659474140254111,0.0417378253894322,-0.1877356610804692,0.0417446224088897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970442912896573e+18,,
2024-02-14 23:33:59.114928,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.8050353085661652,0.6401384083044983,0.4642409033877039,0.0571596618587858,0.0571339854059929,0.0571596618587858,0.0571339854059929,-0.0261015181512555,0.0058038947595358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.970442912896573e+18,,
2024-02-14 22:47:31.025763,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6244784422809457,0.6233480176211453,0.7408376963350786,0.0522270291278023,0.029553264604811,0.0522270291278023,0.029553264604811,0.084319491262043,0.0136451299034163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728327166592003e+18,,
2024-02-14 22:47:30.989640,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6216968011126565,0.6244343891402715,0.7225130890052356,0.0147627752493654,-0.0149755832881172,0.0147627752493654,0.0149755832881172,0.0451002892729924,0.0072984228984391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728327166592003e+18,,
2024-02-14 22:47:30.950632,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6342141863699583,0.6296296296296297,0.756544502617801,0.0572548747297797,0.0361367335865436,0.0572548747297797,0.0361367335865436,0.0927825193047885,0.0150146722866908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.728327166592003e+18,,
2024-02-14 22:34:46.807693,1.0,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.61,0.6901408450704225,0.7424242424242424,-0.0591269841269841,-0.1111111111111111,0.0591269841269841,0.1111111111111111,-0.0813186813186813,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.892566629159844e+17,,
2024-02-14 22:34:46.765388,1.0,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.63,0.7101449275362319,0.7424242424242424,-0.0698412698412698,-0.1111111111111111,0.0698412698412698,0.1111111111111111,-0.0945054945054945,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.892566629159844e+17,,
2024-02-14 22:34:46.721874,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6,0.6547619047619048,0.8333333333333334,-0.0488095238095238,-0.1047619047619048,0.0488095238095238,0.1047619047619048,-0.0615384615384615,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.892566629159844e+17,,
2024-02-14 22:32:01.831170,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.8372735646300277,0.6835781041388518,0.6360248447204969,-0.0926430442386946,-0.0859924725904107,0.0926430442386946,0.0859924725904107,-0.2008156441989043,0.0449563345719839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116815311782231e+18,,
2024-02-14 22:32:01.797088,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8360454405894996,0.6766623207301173,0.6447204968944099,-0.0660861371373558,-0.0492554410080183,0.0660861371373558,0.0492554410080183,-0.1831102277655896,0.0409926462443753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116815311782231e+18,,
2024-02-14 22:32:01.756636,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.7982806263432607,0.6423076923076924,0.4149068322981366,0.0798917771297633,0.147929962362952,0.0798917771297633,0.147929962362952,-0.0369490611880529,0.0082717378096575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116815311782231e+18,,
2024-02-14 21:41:15.941934,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6411682892906815,0.6493212669683258,0.735897435897436,0.057720437024877,0.0696657294595438,0.057720437024877,0.0696657294595438,0.0993087287639132,0.0163958209613491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.889710520041003e+18,,
2024-02-14 21:41:15.907893,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6495132127955494,0.6589861751152074,0.7333333333333333,0.0536573773122193,0.0595647193585338,0.0536573773122193,0.0595647193585338,0.0965202108963093,0.0159354380697963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.889710520041003e+18,,
2024-02-14 21:41:15.865615,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6397774687065368,0.6485260770975056,0.7333333333333333,0.0159275303171102,0.0324898469228366,0.0159275303171102,0.0324898469228366,0.0589455184534271,0.009731875325218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.889710520041003e+18,,
2024-02-14 21:28:09.003072,1.0,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.76,0.7974683544303798,0.8873239436619719,-0.0658348187759952,-0.1215686274509803,0.0658348187759952,0.1215686274509803,-0.1164095371669003,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.806718805363476e+18,,
2024-02-14 21:28:08.966846,1.0,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.74,0.7922077922077922,0.8591549295774648,-0.0810308972073678,-0.1519607843137255,0.0810308972073678,0.1519607843137255,-0.1341748480598411,0.0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.806718805363476e+18,,
2024-02-14 21:28:08.927254,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.73,0.7619047619047619,0.9014084507042254,-0.0439096850861556,-0.0019607843137254,0.0439096850861556,0.0019607843137254,-0.0486208508648902,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.806718805363476e+18,,
2024-02-14 21:25:19.244891,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.8437212158428001,0.7009493670886076,0.580602883355177,-0.0796438420549544,-0.0968503937007874,0.0796438420549544,0.0968503937007874,-0.1573344688098786,0.0355286820413442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1344392380859377e+18,,
2024-02-14 21:25:19.200503,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8452563708934603,0.6989247311827957,0.5963302752293578,-0.0453258299798792,-0.0218749999999999,0.0453258299798792,0.0218749999999999,-0.1539969191849616,0.0347750090520886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1344392380859377e+18,,
2024-02-14 21:25:19.152473,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.816088424930918,0.6880733944954128,0.3931847968545216,0.0782208473940757,0.1283464566929134,0.0782208473940757,0.1283464566929134,-0.0206627509424037,0.0046659852344196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1344392380859377e+18,,
2024-02-14 20:36:00.918706,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6495132127955494,0.6912751677852349,0.7304964539007093,0.1369822987470046,0.1008044243338361,0.1369822987470046,0.1008044243338361,0.1673234043500523,0.0290776286799197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.854118595683725e+18,,
2024-02-14 20:36:00.877978,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.6578581363004172,0.697986577181208,0.7375886524822695,0.1349671570259806,0.1382604323780795,0.1349671570259806,0.1382604323780795,0.1833299939891804,0.031859269848209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.854118595683725e+18,,
2024-02-14 20:36:00.831588,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6578581363004172,0.6817248459958932,0.7848699763593381,0.068736002559532,-0.021618903971845,0.068736002559532,0.021618903971845,0.0796322268973039,0.0138385680931443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.854118595683725e+18,,
2024-02-14 20:23:36.563877,1.0,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.64,0.7272727272727273,0.7887323943661971,-0.1524680769963789,-0.1635220125786164,0.1524680769963789,0.1635220125786164,-0.1617289946576008,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083133773763869e+17,,
2024-02-14 20:23:36.524409,1.0,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.65,0.7368421052631579,0.7887323943661971,-0.2339432056413189,-0.0890985324947589,0.2339432056413189,0.0890985324947589,-0.1962117532782904,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083133773763869e+17,,
2024-02-14 20:23:36.475065,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.68,0.7407407407407407,0.8450704225352113,-0.0797598627787307,-0.1645702306079665,0.0797598627787307,0.1645702306079665,-0.1209324915007284,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083133773763869e+17,,
2024-02-14 20:20:52.316276,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.8369665336198956,0.7083946980854198,0.5909090909090909,-0.0603742281690452,-0.0490855680849047,0.0603742281690452,0.0490855680849047,-0.1676652654600134,0.0369153649271416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63709833316534e+18,,
2024-02-14 20:20:52.282458,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.8372735646300277,0.7057971014492753,0.5982800982800983,-0.0567354587869871,-0.0384724722827631,0.0567354587869871,0.0384724722827631,-0.1698968062250225,0.0374066899577858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63709833316534e+18,,
2024-02-14 20:20:52.261960,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.8013509364445809,0.6537753222836096,0.4361179361179361,0.1288245343007055,0.2294134369373638,0.1288245343007055,0.2294134369373638,-0.0163452226103203,0.0035987767401903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63709833316534e+18,,
2024-02-14 19:37:18.653153,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.6453407510431154,0.6683291770573566,0.6871794871794872,-0.0427697203388289,-0.013392857142857,0.0427697203388289,0.013392857142857,-0.0073439834501781,0.0012360700323622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166369009894886e+18,,
2024-02-14 19:37:18.627517,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.650904033379694,0.6707616707616708,0.7,0.0197330657991661,0.0525085034013605,0.0197330657991661,0.0525085034013605,0.0564073095046546,0.0094939463518525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166369009894886e+18,,
2024-02-14 19:37:18.589724,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6495132127955494,0.6666666666666666,0.7076923076923077,-0.0444644631615211,-0.0820578231292517,0.0444644631615211,0.0820578231292517,-0.022089415009769,0.003717882006573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166369009894886e+18,,
20:18.7,1.0,German Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.69,0.773333333,0.805555556,0.005545653,-0.037037037,0.005545653,0.037037037,-0.036425449,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001162320.0,0.050301811,0.0
20:18.7,1.0,German Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.68,0.77027027,0.791666667,-0.097098435,-0.092592593,0.097098435,0.092592593,-0.119475474,0.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001162320.0,0.182357302,0.0
20:18.6,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.72,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001162320.0,0.0,0.0
20:18.6,1.0,German Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=15, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 14}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.68,0.75,0.833333333,0.122598534,0.074074074,0.122598534,0.074074074,0.087421078,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001162320.0,0.101408451,0.0
16:38.3,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['sex'],{},0.646731572,0.712158809,0.675294118,0.074526057,0.016573482,0.074526057,0.016573482,0.080959568,0.014734187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1729565356.0,0.130140614,0.0
16:38.2,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['sex'],{},0.664812239,0.722222222,0.703529412,0.140704324,0.12371634,0.140704324,0.12371634,0.160197271,0.029155004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1729565356.0,0.229616088,0.0
16:38.2,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['sex'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.54659249,0.637883008,0.538823529,-0.029158402,-0.089086034,0.029158402,0.089086034,-0.037296458,0.006787746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1729565356.0,0.079197418,0.0
