time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,[SF] Statistical Parity Subgroup Fairness,VAR|accuracy,VAR|precision,VAR|recall,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|[SF] Statistical Parity Subgroup Fairness,id,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask
2024-02-14 22:41:09.855861,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6383866481223922,0.6471816283924844,0.773067331670823,-0.0461257184068401,-0.037512874722177,0.0461257184068401,0.037512874722177,-0.0543614914320158,0.0122117529175315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5105999115423503e+18,,
2024-02-14 22:07:12.780463,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8434141848326681,0.7048022598870056,0.62375,-0.0718893840735564,-0.1116398025337536,0.0718893840735564,0.1116398025337536,-0.1023055349335972,0.0121592575599905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8112544867279007e+18,,
2024-02-14 22:07:12.696232,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.842493091802272,0.7006993006993008,0.62625,-0.0713479896565173,-0.1143757806459287,0.0713479896565173,0.1143757806459287,-0.0996318187298142,0.0118414799931636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8112544867279007e+18,,
2024-02-14 22:07:12.662677,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.8308259134172551,0.7195767195767195,0.51,-0.0340003400380575,-0.0505957691468902,0.0340003400380575,0.0505957691468902,-0.0701749376582338,0.0083404592116797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8112544867279007e+18,,
2024-02-14 21:34:42.775287,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6369958275382476,0.6616161616161617,0.6735218508997429,-0.0815661906284262,-0.0883503401360543,0.0815661906284262,0.0883503401360543,-0.1122061498790158,0.0245782563868454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09201485317993e+18,,
2024-02-14 21:34:42.739092,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6189151599443672,0.648578811369509,0.6452442159383034,-0.085506304756661,-0.0891439909297051,0.085506304756661,0.0891439909297051,-0.1116762924106747,0.0244621934730086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09201485317993e+18,,
2024-02-14 21:34:42.699937,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.627260083449235,0.6437054631828979,0.6966580976863753,-0.0619282712385621,-0.0846938775510204,0.0619282712385621,0.0846938775510204,-0.0925131139723414,0.02026458475591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09201485317993e+18,,
2024-02-14 21:00:21.165303,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8437212158428001,0.7130559540889526,0.6166253101736973,-0.0091741016489528,-0.0036297309621523,0.0091741016489528,0.0036297309621523,-0.0697735412899744,0.0087523162836069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4451416901199816e+18,,
2024-02-14 21:00:21.130188,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8409579367516119,0.7099125364431487,0.6042183622828784,-0.0564495350689673,-0.1075604195166438,0.0564495350689673,0.1075604195166438,-0.0780521274373206,0.0097907730252754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4451416901199816e+18,,
2024-02-14 21:00:21.090822,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.8222290451335585,0.6994727592267135,0.4937965260545905,-0.0373431202951204,-0.0593160054719562,0.0373431202951204,0.0593160054719562,-0.0677549971367635,0.0084991123249902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4451416901199816e+18,,
2024-02-14 20:29:41.710713,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6383866481223922,0.6609756097560976,0.6913265306122449,-0.0678360136874426,-0.0896172100991378,0.0678360136874426,0.0896172100991378,-0.0765043948613928,0.0175100249341826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5321851913887533e+17,,
2024-02-14 20:29:41.672684,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.631432545201669,0.6515513126491647,0.6964285714285714,-0.1115835563054672,-0.1146122953351869,0.1115835563054672,0.1146122953351869,-0.1178752535496957,0.0269788243213704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5321851913887533e+17,,
2024-02-14 20:29:41.626956,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6356050069541029,0.6766304347826086,0.6352040816326531,-0.0016309855270348,-0.0678799112534052,0.0016309855270348,0.0678799112534052,-0.015103110209601,0.0034567404504401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5321851913887533e+17,,
2024-02-14 19:57:56.881121,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8470985569542524,0.6998556998556998,0.6258064516129033,0.010316113899453,0.0390032502708559,0.010316113899453,0.0390032502708559,-0.0737107908019,0.0091661529843989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.560211932090927e+17,,
2024-02-14 19:57:56.853261,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8440282468529321,0.6937590711175616,0.6167741935483871,-0.0442536289481479,-0.0686890574214517,0.0442536289481479,0.0686890574214517,-0.0895566967013407,0.0111366378492407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.560211932090927e+17,,
2024-02-14 19:57:56.823772,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.8470985569542524,0.7208931419457735,0.5832258064516129,0.0422075031891218,0.1190682556879739,0.0422075031891218,0.1190682556879739,-0.0722166377842567,0.0089803506752278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.560211932090927e+17,,
2024-02-14 19:32:08.605264,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6467315716272601,0.6422018348623854,0.7407407407407407,-0.0923808511103367,-0.0821281801926153,0.0923808511103367,0.0821281801926153,-0.1033865074414045,0.0224407643903505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086696042235252e+18,,
2024-02-14 19:32:08.577357,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6356050069541029,0.6312217194570136,0.7380952380952381,-0.1060354207339329,-0.0268218464723781,0.1060354207339329,0.0268218464723781,-0.1103644951430354,0.0239553854159211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086696042235252e+18,,
2024-02-14 19:32:08.540310,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'mse', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (30, 30), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 30}, KL divergence loss: {'weight': 0.005}""}",0.6606397774687065,0.6482300884955752,0.7751322751322751,-0.0968474958662394,-0.0896257489726134,0.0968474958662394,0.0896257489726134,-0.1091792175385437,0.0236981126235828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086696042235252e+18,,
08:41.6,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8446423088731962,0.6819444444444445,0.6393229166666666,-0.031681228,-0.046455939,0.0316812275857198,0.046455939,-0.071765337,0.008672566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992649300.0,0.4502537599044667,0.0
08:41.5,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8452563708934603,0.6833333333333333,0.640625,-0.044423975,-0.063218391,0.044423975,0.063218391,-0.081928044,0.00990069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992649300.0,0.5438122310763163,0.0
08:41.5,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.764200184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992649300.0,0.0,0.0
08:41.4,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.8099478047282775,0.6839506172839506,0.3606770833333333,-0.039381299,-0.060823755,0.039381299,0.060823755,-0.053230177,0.006432663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992649300.0,0.6772061450518041,0.0
26:03.4,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6258692628650904,0.6368038740920097,0.6884816753926701,-0.079576965,-0.044112887,0.079576965,0.044112887,-0.088289979,0.020024721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065522342.0,0.1623843137254901,0.0
26:03.4,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6397774687065368,0.6496350364963503,0.6989528795811518,-0.15982505,-0.151172714,0.1598250501448312,0.1511727141637974,-0.172272921,0.03907258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065522342.0,0.3366500000000001,0.0
26:03.3,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6717663421418637,0.6533613445378151,0.8141361256544503,-0.023645462,0.042641476,0.023645462,0.042641476,-0.033680171,0.007638874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065522342.0,0.051790164,0.0
26:03.2,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6356050069541029,0.636986301,0.7303664921465969,0.04445837,0.056001883,0.04445837,0.056001883,0.032469083,0.007364192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065522342.0,0.052329897,0.0
47:14.1,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8400368437212159,0.6834532374100719,0.6121134020618557,-0.003108371,0.019895166,0.003108371,0.019895166,-0.06747025,0.008227809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1085723612.0,0.4338711922373339,0.0
47:14.1,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.8369665336198956,0.6788321167883211,0.5992268041237113,-0.056480417,-0.086848925,0.056480417,0.086848925,-0.084033048,0.010247596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1085723612.0,0.6079265837508947,0.0
47:14.0,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7654283082591342,1.0,0.015463918,0.02170736,0.04341472,0.02170736,0.04341472,0.00577603,0.000704371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1085723612.0,0.6685755189692197,0.0
47:14.0,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.8225360761436905,0.7012195121951219,0.4445876288659793,-0.056526846,-0.112726281,0.056526846,0.112726281,-0.055240248,0.006736394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1085723612.0,0.5328382247673589,0.0
04:56.3,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6342141863699583,0.6657681940700808,0.6398963730569949,-0.089196254,-0.055685619,0.089196254,0.055685619,-0.105885575,0.024680779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17287819.0,0.2220655806182123,0.0
04:56.3,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.650904033,0.6790450928381963,0.6632124352331606,-0.132965038,-0.102619844,0.132965038,0.1026198439241917,-0.152309582,0.035501711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17287819.0,0.3254539651014327,0.0
04:56.2,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6703755215577191,0.6945169712793734,0.689119171,-0.149906855,-0.091415831,0.1499068553465122,0.091415831,-0.168899069,0.03936854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17287819.0,0.3592078788520596,0.0
04:56.2,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6383866481223922,0.6820809248554913,0.6113989637305699,0.011105086,0.004069119,0.011105086,0.004069119,-0.011900612,0.002773904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17287819.0,0.024958229,0.0
25:38.6,1.0,Adult Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.8308259134172551,0.66796875,0.6341161928306551,0.037670731,0.1190411753334622,0.037670731,0.1190411753334622,-0.075287961,0.009065003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1502119714.0,0.4401450031582126,0.0
25:38.5,1.0,Adult Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.828983727,0.6684491978609626,0.6180469715698393,-0.065921937,-0.082312005,0.065921937,0.082312005,-0.111497617,0.013424806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1502119714.0,0.8334903810699927,0.0
25:38.5,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.7516119128031932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1502119714.0,0.0,0.0
25:38.4,1.0,Adult Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1400, latent_dim=30, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.014, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 29}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.005}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 25, 'sens_col_ids': [23]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [23]}""}",0.80257906,0.6476868327402135,0.449938195,-0.024206777,-0.007751788,0.024206777,0.007751788,-0.075692735,0.00911374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1502119714.0,0.7044058608805892,0.0
43:25.6,1.0,Compas Dataset,FairMask Bias Mitigation,MLPClassifier,DecisionTreeRegressor,['race'],{},0.6522948539638387,0.66,0.7538071065989848,-0.143989972,-0.117650273,0.143989972,0.1176502732240437,-0.169551555,0.037782347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-866324790.0,0.2979619233585551,0.0
43:25.6,1.0,Compas Dataset,No Bias Mitigation,MLPClassifier,,['race'],{},0.6634214186369958,0.668141593,0.766497462,-0.146421866,-0.140218579,0.1464218659300626,0.1402185792349727,-0.17785031,0.039631616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-866324790.0,0.3125457651940444,0.0
43:25.5,1.0,Compas Dataset,FYP VAE,MLPClassifier,,['race'],"{'c': '-', 'my model config': ""VAEMaskConfig(epochs=1300, latent_dim=12, mask_values=None vae_layers=(50, 45, 35, 30), lr=0.01, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Flipped ADV loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 11}, Pos Y vec loss: {'weight': 1200000}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, KL divergence loss: {'weight': 0.005}, Reconstruction loss: {'weight': 15}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.6022253129346314,0.7596153846153846,0.4010152284263959,-0.174626894,-0.18136612,0.1746268940531235,0.1813661202185792,-0.201479192,0.044897004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-866324790.0,0.9085571126595162,0.0
