data,ML method,sensitive attrs,bias mitigation,other,accuracy,precision,recall,f1score,mean_pred,sex|unprivileged mean_pred,sex|privileged mean_pred,sex|unprivileged acc,sex|privileged acc,sex|[AOD] Average Odds Difference,sex|[EOD] Equal Opportunity Difference,sex|[SPD] Statistical Parity Difference,sex|[ERD] Error Rate Difference,sex|[A_AOD] Absolute Average Odds Difference,sex|[A_EOD] Absolute Equal Opportunity Difference,sex|[A_SPD] Absolute Statistical Parity Difference,sex|[DI] Disparate Impact,sex|[DI_FM] Disparate Impact the way it was implemented in FairMask,sex|[FR] Flip Rate,sex|[SF] Statistical Parity Subgroup Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[DF] Differential Fairness,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,id,TP,FP,FN,TN,MCC
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.676808066759388,0.6902858441648393,0.7542739895121129,0.7188778141732357,0.6029207232267038,0.6529600068056707,0.5909118987020076,0.6871943701653337,0.6744659702390166,0.026874764783874905,0.013483820454834483,0.06204810810366301,0.012728399926317208,0.03826196078617183,0.0423527962113439,0.06262000921378987,1.1068870327028375,0.09386939111997593,0.06985396383866475,0.00975900503132728,0.00975900503132728,0.1783656459140764,0.0423527962113439,0.03826196078617182,4.5462229956650163e+18,0.4149860917941585,0.1879346314325452,0.13525730180806678,0.2618219749652295,0.34469879511566975
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}""}",0.677086230876217,0.6891593618738419,0.7587142992185879,0.7201206036524749,0.6075799721835884,0.6720531478332672,0.5921301979563414,0.6914622110791357,0.6738075274143419,0.04523786554448857,0.031340536459886936,0.07992294987692565,0.017654683664793815,0.051838837306383424,0.047831056771985375,0.0814969322073995,1.1365955139440316,0.11922148477443513,0.055702364394993,0.01268848133611623,0.01268848133611623,0.2408739162263907,0.047831056771985375,0.051838837306383403,4.5462229956650163e+18,0.4174547983310153,0.19012517385257302,0.13278859527121,0.2596314325452017,0.34544737503905565
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6759388038942976,0.6915133517208772,0.74862878985872,0.7165491019038569,0.5975312934631433,0.6543154022815569,0.5839293123661518,0.6869724551250262,0.6733960584899154,0.035325500575847935,0.02194849391083002,0.07038608991540511,0.013576396635110816,0.045165811664270694,0.04740308229195846,0.07187010963649292,1.1208177633893173,0.10670154588478298,0.06380389429763555,0.011185369882834442,0.011185369882834442,0.2077879854835035,0.04740308229195846,0.04516581166427069,4.5462229956650163e+18,0.4118567454798331,0.18567454798331015,0.1383866481223922,0.2640820584144645,0.34401618812048396
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6763908205841447,0.6913742685270883,0.749930498604434,0.717281111027104,0.5986091794158553,0.6408376705137121,0.5884250082710067,0.6863810548613672,0.6741311545661877,0.016475686675528973,0.00564843172126841,0.05241266224270522,0.012249900295179545,0.04001777976138825,0.04156798519872639,0.06094071789852675,1.0889618854557597,0.0935304704857695,0.08139777468706533,0.009482726936848193,0.009482726936848193,0.17056936288445024,0.04156798519872639,0.04001777976138824,4.5462229956650163e+18,0.41262169680111266,0.18598748261474268,0.13762169680111264,0.26376912378303197,0.34432116464084056
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}""}",0.6746522948539638,0.6890982664452674,0.7504733333839864,0.7163855317650747,0.600904033379694,0.6430372193615875,0.5907575760847797,0.6841378003458148,0.6725047542701109,0.017316089173496172,0.005513809470134958,0.05227964327680773,0.011633046075703968,0.03972808462128356,0.03891200567048249,0.05670313221769798,1.0888850012045819,0.08480591983259027,0.07673852573018076,0.00883466064171182,0.00883466064171182,0.1641846039772087,0.03891200567048249,0.03972808462128357,4.5462229956650163e+18,0.41289986091794156,0.18800417246175244,0.13734353268428373,0.26175243393602227,0.34071604486160956
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6770166898470097,0.6909023332894838,0.7531791687830369,0.718532617469149,0.6015299026425591,0.639680110845393,0.5923180678955411,0.6879927547931711,0.6745467532393083,0.01095399467367402,0.0024258049410683822,0.04736204294985184,0.01344600155386275,0.0372714679526044,0.044565646497852,0.05609410022589621,1.0809066567496877,0.08530128602025146,0.08230180806675934,0.008724594311756552,0.008724594311756552,0.15851355679882093,0.044565646497852,0.0372714679526044,4.5462229956650163e+18,0.41439499304589705,0.18713490959666204,0.13584840055632824,0.2626216968011127,0.34552299886355725
Compas Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=[])KL divergence loss: {'weight': 0.05}, Reconstruction loss: {'weight': 15}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [7]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [7]}, Pos Y vec loss: {'weight': 1200000}""}",0.6804937413073714,0.7009749567745703,0.7364245510321099,0.7169092314667577,0.5802155771905424,0.6771274159723165,0.5572049852212364,0.6963980915569072,0.6767079513879378,0.08368183494658711,0.06696884410185937,0.11992243075108003,0.01969014016896946,0.08591436779732504,0.07119024727877245,0.11992243075108003,1.2185294089656489,0.17381974557395313,0.0,0.018579061089714664,0.018579061089714664,0.33021654748317814,0.07119024727877245,0.08591436779732504,4.741117115472382e+18,0.4059457579972183,0.17426981919332404,0.1452364394993046,0.274547983310153,0.352143490974293
Compas Dataset,nn keras,['sex'],FairBalance Bias Mitigation,{},0.6318150208623088,0.6592412020572889,0.6851857624961857,0.6712590646389749,0.5721140472878998,0.631703385537175,0.5577337630979751,0.6426503018744651,0.6292768849475345,0.04833932682146365,0.03746164273589715,0.07396962243919994,0.01337341692693059,0.06655412192904632,0.06477649637109567,0.07792645530250783,1.1342165430288964,0.1183864389110876,0.3100139082058414,0.012170405504477096,0.012170405504477096,0.2025633385726752,0.06477649637109567,0.06655412192904633,4.5462229956650163e+18,0.37708623087621695,0.1950278164116829,0.17315716272600834,0.2547287899860918,0.2536207978661009
Compas Dataset,nn keras,['sex'],FairMask Bias Mitigation,{},0.6825799721835883,0.6973544025500907,0.7534642312013466,0.7222758312696215,0.5961752433936022,0.7059751696569603,0.5699967684944509,0.6978955328748062,0.6790419446180808,0.10283688528052197,0.07857840915953127,0.13597840116250923,0.018853588256725378,0.10283688528052197,0.07857840915953127,0.13597840116250923,1.2402273009038838,0.1912591848669672,0.0,0.021114842318859618,0.021114842318859618,0.410658393776583,0.07857840915953127,0.10283688528052197,4.5462229956650163e+18,0.41449930458970796,0.1816759388038943,0.1357440890125174,0.2680806675938804,0.3570874514439323
Compas Dataset,nn keras,['sex'],LFR,{'c': 'LFR'},0.6672809457579972,0.6763725449898343,0.760347280422881,0.7150529819596221,0.6189151599443672,0.6716329313174526,0.6063601573755932,0.6772473716508334,0.6649006586839505,0.034726596836061094,0.015665071503162643,0.06527277394185933,0.01234671296688286,0.04473658914275596,0.05285311324995633,0.06876409597621878,1.1098963140199587,0.09940908548121187,0.16415159944367172,0.010655639400264205,0.010655639400264205,0.19834140179313633,0.05285311324995633,0.04473658914275595,4.5462229956650163e+18,0.41821974965229486,0.20069541029207233,0.13202364394993046,0.24906119610570238,0.3229031200039625
Compas Dataset,nn keras,['sex'],No Bias Mitigation,{},0.6804068150208623,0.696784373172933,0.7484231803498608,0.7196724808674251,0.5932197496522948,0.745936204632887,0.5568774014667803,0.705815641614726,0.6744209085081829,0.15619693319368538,0.13256454832242318,0.18905880316610663,0.03139473310654309,0.15619693319368538,0.13256454832242318,0.18905880316610663,1.3461134301861966,0.2528442618423732,0.05575452016689843,0.029325664798698515,0.029325664798698515,0.5831947565017763,0.13256454832242318,0.15619693319368538,4.643670055568698e+18,0.41216968011126565,0.1810500695410292,0.1385431154381085,0.26823713490959666,0.35224905064097
Compas Dataset,nn keras,['sex'],Reweighing Bias Mitigation,{},0.6367176634214187,0.6512845187879213,0.7325948727521306,0.689026142492429,0.6189499304589707,0.6693690329118404,0.6068159293836879,0.6474732049970667,0.634126150236542,0.03922408630789246,0.01951999957573679,0.06255310352815244,0.013347054760524776,0.053356717940327494,0.04736699228652484,0.06543928113724141,1.1054359788339096,0.09571574225607693,0.2951321279554937,0.01021991987790177,0.01021991987790177,0.1843573211364059,0.04736699228652484,0.05335671794032747,4.5462229956650163e+18,0.40295549374130735,0.21599443671766344,0.14728789986091792,0.23376216968011126,0.2588449175742788
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8038968254285714,0.8305376306904761,0.9402787497857142,0.8818632782380953,0.8817857142619048,0.8891966541666666,0.8705379093571428,0.8148340911190476,0.7872612828333333,0.008760833904761903,0.00987370730952381,0.018658743999999998,0.027572808285714283,0.016086786190476193,0.011039780690476191,0.019296467333333334,1.021652567095238,0.021704624904761907,0.01019047619047619,0.004617925833333333,0.004617925833333333,0.16240254476190477,0.011039780690476191,0.016086786190476193,5.11196657e+18,0.7321825396636223,0.14960317459828237,0.04649999999166836,0.07171428574642688,0.3400313467837113
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}""}",0.8031507936190477,0.8308707160000001,0.938446193142857,0.8812579382380952,0.8796746031428572,0.8889385471904762,0.8655721371904763,0.8139506963809524,0.786719025,0.015579946642857142,0.01277151161904762,0.023366409976190477,0.027231671404761904,0.020412489119047618,0.013256417476190475,0.023829410595238094,1.027219542904762,0.026764529619047617,0.0062777777619047615,0.005699978833333333,0.005699978833333333,0.19820710907142858,0.013256417476190475,0.020412489119047618,5.11196657e+18,0.7307539681649523,0.1489206349779048,0.047928571474206635,0.07239682538293622,0.33925568680699864
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8038095237619047,0.8309326564761905,0.9393475697142858,0.8817076013809524,0.8804285714761905,0.8894982504047619,0.8666144504761905,0.8146130508571429,0.7873699633809523,0.014952501095238093,0.012454467785714286,0.02288379992857143,0.02724308747619048,0.02078283842857143,0.013329036166666667,0.02309842526190476,1.026631163142857,0.025936169261904764,0.006460317452380952,0.005524534261904762,0.005524534261904762,0.19164980597619047,0.013329036166666667,0.02078283842857143,5.11196657e+18,0.7314603175666093,0.1489682539095811,0.047222222238826814,0.07234920628498272,0.34098185115409024
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}""}",0.803531746,0.830345633047619,0.9398847957857144,0.8816147445238096,0.8815476190714286,0.8883125684761904,0.8712861336904761,0.8144069161904762,0.7869919973809525,0.006641739142857143,0.008735718214285714,0.017026434833333333,0.02741491883333333,0.01821042361904762,0.010985791214285714,0.01855924788095238,1.019815585452381,0.020883411857142858,0.011460317404761904,0.004442190547619048,0.004442190547619048,0.15407348907142857,0.010985791214285714,0.01821042361904762,5.11196657e+18,0.731880952367865,0.14966666670356357,0.04680158728552355,0.07165079364304787,0.33918813983545004
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}""}",0.8031190476666668,0.8306711388095238,0.9387970680238095,0.8812868795714286,0.8802460317619049,0.8880580635238096,0.8683505779523809,0.8145279566666668,0.7857682424285715,0.009037767142857141,0.011407650761904762,0.019707485595238095,0.028759714166666665,0.018582397047619048,0.012660459095238094,0.02051705869047619,1.0229818371428572,0.023114623595238096,0.009698412761904762,0.0049067883571428566,0.0049067883571428566,0.16939155854761903,0.012660459095238094,0.018582397047619048,5.11196657e+18,0.7310238095393918,0.14922222222251294,0.0476587300885257,0.07209523814956953,0.33838382146752977
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8025555556190476,0.8303204363095238,0.9384246266904762,0.8809331923809525,0.8802539682619048,0.8878100789285713,0.8687544354523811,0.8137044684761905,0.7856132251666667,0.008867443095238094,0.010582972904761904,0.01905564342857143,0.028091243285714287,0.01796428304761905,0.01144595580952381,0.01991710342857143,1.022198857452381,0.02246535211904762,0.009436507928571428,0.004763913452380953,0.004763913452380953,0.16408316202380954,0.01144595580952381,0.01796428304761905,5.11196657e+18,0.7307460317158858,0.14950793654601893,0.047936507927514284,0.07180952381058095,0.3364071909917207
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}""}",0.8031428572380952,0.8308085385,0.938509628547619,0.8812578403571429,0.8797777777619047,0.8889584909285714,0.865828385047619,0.8138585454047619,0.7868509982619047,0.015267859023809524,0.012489121714285715,0.02313010580952381,0.027007547238095238,0.02220473569047619,0.013009517761904761,0.02378117414285714,1.027017201595238,0.02675926414285714,0.006333333261904762,0.005690164,0.005690164,0.19476859954761905,0.013009517761904761,0.02220473569047619,5.11196657e+18,0.7308015872757373,0.14897619048616745,0.047880952384464784,0.07234126985363046,0.339265687532425
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8035634920952381,0.830669091404762,0.9394273744999999,0.8815793644523809,0.8808015872857143,0.8897791913095238,0.8671511722142858,0.8147287546904762,0.7865677700714286,0.013942750238095238,0.012858658095238094,0.022628019166666666,0.028160984547619044,0.020489011714285715,0.01324872961904762,0.022860452214285714,1.0263021208809524,0.025671831809523808,0.005777777833333333,0.005469531690476191,0.005469531690476191,0.19144311664285715,0.01324872961904762,0.020489011714285715,5.11196657e+18,0.7315238095099824,0.14927777777573178,0.04715873011157131,0.07203968260271441,0.3399566180377021
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8038968254285714,0.8309468574285714,0.9395157951190476,0.8817732549285715,0.8805952380714286,0.8878742772380952,0.8695222248809523,0.81479442,0.7873234729761904,0.008233598952380952,0.009634482214285714,0.018352052404761905,0.027470947119047618,0.01713871819047619,0.011318787785714286,0.01950452345238095,1.0213103201190477,0.02196187242857143,0.010761904761904762,0.004665722238095239,0.004665722238095239,0.16315257097619046,0.011318787785714286,0.01713871819047619,5.11196657e+18,0.7315873015534509,0.14900793651797772,0.0470952379910982,0.07230952393747322,0.34119885806911016
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}""}",0.8031269840714286,0.8307562470714286,0.938545077952381,0.8812506068333332,0.8798571428809523,0.8871111865952381,0.8688218207142858,0.8142243219047619,0.7862604793095238,0.007794315333333334,0.009959628761904763,0.018289365857142855,0.027963842595238098,0.017986800952380953,0.011167088,0.01924140361904762,1.021236807595238,0.021678303404761907,0.011015873023809523,0.004602462952380952,0.004602462952380952,0.15885575623809525,0.011167088,0.017986800952380953,5.11196657e+18,0.7308333333050107,0.1490238095759417,0.04784920636588568,0.07229365075316194,0.3390538507436257
Default Dataset,nn keras,['sex'],FYP VAE,"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1500, latent_dim=20, mask_values=None vae_layers=(75, 60, 30, 30), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [25]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 19}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 26, 'sens_col_ids': [25]}, Pos Y vec loss: {'weight': 1200000}""}",0.8040158730238095,0.8309433167380953,0.9396796014761906,0.8818595138809523,0.8807301587380952,0.8874716320714287,0.8704694804761904,0.8151770742619048,0.7870303882857141,0.005712562119047619,0.00921437919047619,0.01700215176190476,0.028146686047619045,0.019983434595238096,0.011360008714285715,0.018598719142857142,1.0198500694761905,0.02095603423809524,0.011206349166666666,0.00444841530952381,0.00444841530952381,0.1521853247142857,0.011360008714285715,0.019983434595238096,5.11196657e+18,0.7317142856765443,0.1490158730615509,0.04696825393256653,0.07230158732933824,0.3414516356467078
